id_hotel,rating,id_user
329,3,182
331,5,182
332,5,182
333,4,182
334,4,182
336,5,182
45,4,182
46,3,182
724,5,182
717,3,182
1135,4,182
832,4,182
60,2,182
720,4,182
61,4,182
62,2,182
63,5,182
64,5,182
833,4,182
66,2,182
725,3,182
67,0,182
68,4,182
1100,4,182
1006,4,182
349,4,182
1101,4,182
1102,4,182
69,3,182
70,3,182
71,3,182
351,5,182
1029,4,182
72,5,182
1104,4,182
73,5,182
74,2,182
75,5,182
76,4,182
77,3,182
78,3,182
1137,4,182
79,5,182
80,5,182
354,4,182
1164,5,182
1138,4,182
82,2,182
1165,4,182
726,4,182
865,3,182
1107,4,182
84,4,182
268,4,182
85,4,182
1110,4,182
86,3,182
87,3,182
358,5,182
1112,4,182
90,3,182
91,3,182
270,4,182
361,3,182
994,4,182
977,4,182
978,3,182
93,4,182
362,4,182
94,2,182
95,2,182
363,4,182
364,4,182
98,2,182
99,2,182
1031,4,182
1168,3,182
100,3,182
101,3,182
102,2,182
727,0,182
1007,4,182
365,4,182
984,2,182
728,4,182
985,2,182
104,3,182
1008,3,182
106,4,182
366,4,182
107,3,182
1032,3,182
108,4,182
729,3,182
986,4,182
234,4,182
367,3,182
1169,4,182
109,4,182
730,4,182
113,4,182
372,4,182
1033,2,182
378,4,182
731,0,182
991,2,182
114,3,182
379,3,182
1171,4,182
117,3,182
382,5,182
120,3,182
122,3,182
127,4,182
384,4,182
134,4,182
135,4,182
140,2,182
142,3,182
1141,4,182
146,3,182
1037,2,182
147,2,182
148,4,182
393,4,182
150,3,182
395,3,182
152,4,182
154,3,182
157,5,182
397,4,182
1000,2,182
1115,3,182
163,4,182
164,2,182
165,4,182
1010,4,182
166,4,182
167,5,182
1001,4,182
168,4,182
399,3,182
171,2,182
172,1,182
732,3,182
400,4,182
179,4,182
1003,2,182
734,2,182
1179,2,182
401,4,182
1117,4,182
402,4,182
403,4,182
404,2,182
184,3,182
406,5,182
185,5,182
186,3,182
188,3,182
1180,4,182
190,4,182
191,4,182
192,4,182
193,5,182
194,2,182
196,4,182
197,4,182
198,5,182
1118,5,182
199,4,182
411,4,182
201,2,182
202,4,182
203,4,182
1183,4,182
1120,4,182
736,4,182
204,4,182
415,5,182
205,3,182
1121,4,182
416,4,182
206,3,182
277,4,182
208,2,182
209,4,182
1185,4,182
1011,3,182
419,4,182
842,5,182
737,0,182
1012,4,182
1122,4,182
215,4,182
216,4,182
1186,4,182
423,4,182
1040,2,182
219,1,182
1041,4,182
1042,2,182
220,3,182
221,2,182
738,2,182
1014,3,182
222,4,182
223,3,182
1123,4,182
224,3,182
225,1,182
1015,2,182
226,4,182
843,4,182
227,4,182
228,3,182
1187,4,182
1016,2,182
1188,3,182
229,2,182
230,3,182
1018,2,182
1019,2,182
739,2,182
867,2,182
1189,1,182
429,4,182
430,4,182
740,3,182
278,4,182
431,4,182
741,4,182
742,1,182
432,4,182
1190,4,182
1022,4,182
434,5,182
743,3,182
1043,2,182
437,4,182
438,4,182
440,3,182
744,2,182
445,4,182
446,4,182
447,3,182
1191,4,182
745,4,182
451,4,182
746,2,182
747,3,182
1193,2,182
1146,3,182
454,4,182
748,3,182
1044,4,182
1194,1,182
1195,3,182
751,4,182
1125,4,182
457,4,182
752,4,182
458,4,182
753,4,182
1126,4,182
754,3,182
755,4,182
756,3,182
1198,2,182
757,3,182
870,3,182
758,3,182
1199,2,182
759,3,182
761,4,182
848,1,182
762,2,182
849,3,182
1200,4,182
1201,3,182
763,4,182
1202,4,182
764,3,182
852,3,182
856,4,182
1204,4,182
872,2,182
765,3,182
857,4,182
767,4,182
1206,4,182
861,4,182
1147,4,182
768,1,182
769,2,182
1209,2,182
1211,4,182
770,2,182
771,2,182
772,4,182
1148,3,182
235,4,182
773,0,182
1218,4,182
775,1,182
1047,4,182
1221,3,182
1130,4,182
1048,4,182
779,3,182
1228,4,182
792,4,182
799,3,182
891,4,182
805,2,182
807,4,182
809,2,182
810,3,182
812,2,182
1251,4,182
1252,3,182
8,5,183
622,5,183
473,4,183
26,5,183
475,4,183
27,4,183
479,5,183
34,3,183
41,4,183
1028,3,183
1135,4,183
69,4,183
1029,5,183
1103,4,183
74,4,183
76,4,183
78,4,183
79,4,183
361,4,183
978,5,183
95,4,183
1031,2,183
102,4,183
728,5,183
122,5,183
127,4,183
1141,5,183
273,2,183
165,4,183
186,3,183
190,4,183
192,3,183
1181,3,183
197,4,183
203,4,183
208,4,183
219,4,183
225,3,183
229,2,183
229,3,184
445,5,184
458,3,184
764,2,184
1206,4,184
810,4,184
1052,5,184
239,5,184
1055,4,184
1284,2,184
1313,3,184
245,4,184
1153,4,184
935,4,184
1064,4,184
1325,3,184
1331,4,184
1067,4,184
250,4,184
1346,4,184
1353,2,184
253,5,184
962,4,184
254,5,184
1075,4,184
255,5,184
1078,4,184
1362,4,184
967,5,184
1366,3,184
1367,4,184
1368,4,184
1369,4,184
1083,4,184
1370,4,184
1376,4,184
1379,5,184
1391,5,184
1395,3,184
1,4,185
461,2,185
13,4,185
617,2,185
472,4,185
323,4,185
324,4,185
331,5,185
45,3,185
360,3,185
988,3,185
376,3,185
128,4,185
1035,4,185
1036,4,185
153,2,185
179,4,185
200,3,185
736,3,185
423,4,185
1016,3,185
429,4,185
278,5,185
440,5,185
445,5,185
451,4,185
1125,4,185
755,5,185
870,3,185
1199,4,185
765,4,185
1,4,186
482,4,186
487,4,186
540,4,186
545,4,186
16,4,186
18,4,186
598,5,186
600,4,186
472,4,186
622,4,186
1411,4,186
473,4,186
1157,4,186
27,4,186
28,4,186
1418,4,186
1095,4,186
323,5,186
479,5,186
34,4,186
35,5,186
480,4,186
324,5,186
38,4,186
41,4,186
723,4,186
43,4,186
330,4,186
331,4,186
332,5,186
334,4,186
265,4,186
45,5,186
724,5,186
50,4,186
863,5,186
56,4,186
61,5,186
66,3,186
67,4,186
68,5,186
1100,4,186
1102,4,186
69,5,186
70,4,186
71,5,186
1029,5,186
74,5,186
76,4,186
82,4,186
356,4,186
85,5,186
90,4,186
866,3,186
1166,4,186
271,4,186
1167,4,186
1140,4,186
362,4,186
1031,4,186
1168,4,186
101,4,186
102,4,186
727,5,186
1032,4,186
108,4,186
996,4,186
1033,4,186
380,4,186
118,4,186
125,3,186
126,4,186
128,4,186
131,4,186
998,4,186
134,3,186
135,4,186
136,4,186
141,4,186
142,3,186
388,4,186
143,4,186
273,4,186
392,4,186
151,4,186
155,5,186
162,4,186
164,4,186
165,5,186
1010,4,186
167,3,186
171,5,186
172,4,186
173,5,186
174,4,186
400,3,186
733,4,186
1116,4,186
181,3,186
183,4,186
186,3,186
188,4,186
194,4,186
195,5,186
736,4,186
416,5,186
422,4,186
1012,4,186
217,4,186
1040,4,186
219,4,186
220,4,186
227,3,186
1187,4,186
1016,4,186
741,4,186
437,4,186
442,4,186
745,5,186
746,3,186
748,4,186
458,4,186
754,5,186
755,3,186
1196,5,186
281,4,186
757,4,186
758,4,186
491,4,187
496,3,187
4,4,187
5,4,187
6,4,187
8,3,187
1094,4,187
526,1,187
13,4,187
14,1,187
15,4,187
307,4,187
466,3,187
16,4,187
585,3,187
469,4,187
17,4,187
233,3,187
309,4,187
21,2,187
622,2,187
473,2,187
1156,4,187
28,1,187
29,4,187
1095,4,187
1420,3,187
1158,4,187
828,1,187
33,1,187
35,4,187
481,1,187
37,4,187
42,1,187
1097,4,187
723,4,187
1160,3,187
43,0,187
336,4,187
831,5,187
724,4,187
62,4,187
63,4,187
68,4,187
1100,4,187
69,4,187
71,3,187
351,5,187
1029,4,187
1103,5,187
352,4,187
72,4,187
1136,5,187
74,4,187
76,4,187
79,4,187
84,4,187
1109,5,187
268,2,187
85,4,187
364,4,187
1031,1,187
102,2,187
104,4,187
1169,4,187
109,5,187
730,3,187
996,1,187
731,1,187
384,5,187
273,4,187
147,4,187
148,3,187
163,4,187
166,1,187
167,4,187
172,1,187
178,4,187
179,3,187
180,4,187
734,0,187
185,4,187
1181,4,187
193,3,187
198,5,187
1118,4,187
415,4,187
842,5,187
423,3,187
220,2,187
1145,4,187
278,5,187
432,3,187
1022,1,187
437,4,187
440,3,187
445,4,187
1191,4,187
454,4,187
1044,4,187
1125,3,187
459,4,187
460,4,187
754,4,187
757,2,187
758,2,187
759,3,187
1201,4,187
763,5,187
1202,4,187
765,4,187
1045,3,187
1128,5,187
769,2,187
876,2,187
1211,4,187
1046,4,187
1148,3,187
235,4,187
773,2,187
1129,5,187
1218,2,187
775,4,187
1130,4,187
1048,4,187
777,2,187
783,1,187
792,5,187
1230,4,187
795,4,187
800,4,187
1132,4,187
1150,4,187
803,3,187
807,4,187
809,2,187
1242,2,187
1247,4,187
814,4,187
1251,3,187
1252,3,187
817,2,187
1133,4,187
824,4,187
1262,3,187
900,2,187
485,4,188
21,5,188
480,4,188
699,4,188
330,5,188
331,5,188
333,5,188
1098,5,188
265,5,188
45,5,188
863,5,188
345,4,188
864,4,188
1163,5,188
89,5,188
361,4,188
380,5,188
395,5,188
185,3,188
1180,5,188
232,5,188
233,4,189
21,4,189
29,4,189
35,4,189
85,4,189
167,4,189
402,4,189
193,4,189
220,4,189
754,4,189
765,4,189
775,4,189
810,3,189
238,4,189
903,4,189
239,5,189
916,4,189
245,4,189
250,3,189
233,4,190
29,5,190
1028,4,190
1102,4,190
1137,4,190
234,4,190
392,5,190
167,3,190
193,4,190
745,3,190
746,3,190
868,3,190
1125,3,190
752,4,190
458,5,190
753,3,190
1126,5,190
755,4,190
870,4,190
758,3,190
759,3,190
848,3,190
763,4,190
764,5,190
856,3,190
857,3,190
766,4,190
767,3,190
1147,5,190
874,3,190
768,3,190
876,3,190
771,3,190
1148,4,190
235,4,190
1221,4,190
1130,5,190
1048,4,190
885,4,190
780,5,190
888,3,190
1228,3,190
1230,4,190
795,4,190
797,3,190
891,4,190
918,5,190
245,4,190
1363,4,190
1,4,191
3,4,191
491,4,191
492,5,191
292,4,191
496,5,191
293,5,191
461,4,191
462,5,191
463,1,191
4,4,191
5,5,191
295,5,191
296,4,191
516,3,191
8,3,191
1094,5,191
524,3,191
464,2,191
9,4,191
465,1,191
528,2,191
529,1,191
530,1,191
531,2,191
300,5,191
1024,2,191
550,1,191
304,4,191
13,5,191
557,4,191
559,4,191
15,5,191
561,3,191
562,1,191
467,4,191
308,5,191
583,4,191
584,3,191
585,3,191
588,1,191
589,5,191
17,5,191
470,4,191
591,1,191
594,1,191
596,4,191
18,1,191
233,4,191
309,4,191
604,5,191
605,1,191
608,5,191
312,5,191
473,3,191
316,4,191
1416,1,191
644,3,191
653,3,191
37,5,191
40,5,191
263,5,191
487,5,192
4,3,192
8,3,192
464,5,192
530,4,192
540,5,192
558,4,192
468,4,192
585,3,192
588,4,192
17,3,192
597,4,192
18,4,192
598,3,192
20,5,192
21,5,192
473,5,192
633,4,192
639,4,192
27,5,192
33,4,192
35,3,192
1,2,193
16,5,193
17,4,193
233,3,193
21,3,193
27,2,193
29,4,193
35,3,193
1160,4,193
1028,4,193
334,5,193
724,5,193
1102,5,193
69,4,193
70,3,193
71,2,193
72,5,193
1104,5,193
353,3,193
86,3,193
185,2,193
193,3,193
1125,4,193
763,5,193
1147,4,193
1218,3,193
775,4,193
1253,4,193
1256,4,193
953,4,193
1401,2,194
11,3,194
533,3,194
597,3,194
310,3,194
31,3,194
1026,3,194
64,4,194
1107,3,194
360,4,194
94,3,194
98,3,194
1032,3,194
155,3,194
399,3,194
232,4,194
774,4,194
3,4,195
487,4,195
491,4,195
496,4,195
293,4,195
462,4,195
5,5,195
6,4,195
1094,2,195
464,4,195
531,4,195
532,2,195
303,1,195
15,5,195
16,4,195
17,5,195
470,4,195
233,5,195
622,4,195
1156,4,195
634,3,195
29,4,195
321,3,195
32,4,195
479,3,195
37,5,195
38,5,195
1160,4,195
328,2,195
333,5,195
334,5,195
45,1,195
716,1,195
1135,5,195
60,5,195
63,5,195
64,5,195
66,3,195
69,4,195
73,3,195
74,4,195
75,5,195
79,4,195
356,4,195
357,5,195
86,5,195
90,4,195
270,5,195
977,4,195
978,3,195
363,3,195
364,4,195
101,3,195
1032,3,195
729,4,195
234,4,195
109,4,195
730,4,195
113,4,195
1033,3,195
379,3,195
1171,4,195
382,3,195
119,3,195
120,3,195
122,3,195
384,2,195
388,3,195
145,4,195
1037,3,195
148,4,195
393,4,195
152,4,195
167,3,195
168,5,195
399,2,195
179,4,195
180,3,195
402,5,195
403,4,195
404,4,195
183,4,195
185,4,195
188,4,195
1180,5,195
195,1,195
202,3,195
1183,4,195
415,3,195
1121,4,195
209,4,195
422,3,195
1040,4,195
1041,2,195
220,4,195
738,3,195
1123,3,195
1015,3,195
1016,3,195
229,4,195
429,5,195
430,4,195
1021,3,195
742,5,195
432,5,195
435,3,195
1043,3,195
437,3,195
438,4,195
439,4,195
440,5,195
744,3,195
447,5,195
745,3,195
451,2,195
454,3,195
1044,5,195
755,4,195
505,4,196
519,3,196
8,3,196
464,5,196
472,5,196
26,3,196
41,5,196
1135,4,196
76,4,196
356,3,196
1031,3,196
100,4,196
122,3,196
167,5,196
402,3,196
220,5,196
753,3,196
1199,4,196
765,3,196
1206,3,196
1210,4,196
1254,4,196
899,4,196
239,5,196
1055,4,196
916,4,196
1061,2,196
254,3,196
1085,4,196
1376,5,196
5,3,197
465,2,197
15,3,197
589,5,197
17,5,197
233,4,197
21,3,197
1095,5,197
479,5,197
34,5,197
1028,2,197
724,4,197
62,5,197
1102,5,197
1103,3,197
1136,5,197
75,3,197
82,4,197
93,4,197
1169,3,197
730,5,197
990,3,197
1033,4,197
382,4,197
122,3,197
145,4,197
167,5,197
172,5,197
492,3,198
495,4,198
496,4,198
293,5,198
461,4,198
462,5,198
4,5,198
5,5,198
296,5,198
507,1,198
519,3,198
520,4,198
8,3,198
1027,4,198
540,4,198
304,5,198
16,5,198
308,5,198
468,4,198
17,5,198
18,5,198
233,5,198
471,4,198
21,5,198
314,5,198
472,4,198
315,4,198
25,4,198
1157,4,198
27,3,198
1095,3,198
479,3,198
34,3,198
35,4,198
481,3,198
37,3,198
38,3,198
723,3,198
1160,4,198
43,2,198
336,5,198
1098,4,198
337,5,198
46,5,198
724,4,198
1161,3,198
343,2,198
63,5,198
65,4,198
66,3,198
67,4,198
69,5,198
70,5,198
71,4,198
1029,3,198
72,5,198
74,5,198
75,4,198
76,2,198
1137,3,198
1106,3,198
82,3,198
726,5,198
865,3,198
355,5,198
1107,4,198
84,3,198
356,4,198
268,3,198
85,4,198
86,5,198
866,4,198
362,3,198
1031,1,198
101,4,198
102,4,198
727,4,198
365,5,198
104,4,198
1008,4,198
106,2,198
1009,2,198
107,3,198
1032,5,198
108,4,198
729,4,198
234,4,198
109,3,198
996,2,198
373,1,198
731,3,198
1171,5,198
382,3,198
120,5,198
837,4,198
122,4,198
272,5,198
135,3,198
142,3,198
1172,2,198
392,5,198
148,5,198
149,1,198
161,2,198
1010,3,198
167,5,198
1001,1,198
172,2,198
173,3,198
179,4,198
1179,4,198
181,2,198
402,1,198
405,3,198
183,4,198
185,5,198
188,4,198
193,5,198
194,2,198
198,3,198
199,3,198
204,5,198
1038,3,198
415,3,198
1143,3,198
211,4,198
422,3,198
215,5,198
423,4,198
1039,4,198
219,2,198
220,3,198
1019,2,198
429,2,198
278,4,198
431,4,198
432,3,198
1022,3,198
434,3,198
440,5,198
442,4,198
445,4,198
446,3,198
747,4,198
453,2,198
752,3,198
753,4,198
1126,4,198
754,2,198
755,4,198
757,3,198
758,3,198
759,5,198
760,2,198
3,4,199
485,3,199
488,4,199
292,4,199
496,5,199
462,4,199
4,3,199
5,4,199
505,1,199
1094,3,199
464,4,199
531,3,199
13,3,199
16,4,199
468,2,199
575,1,199
589,3,199
17,4,199
470,4,199
233,4,199
311,3,199
20,3,199
21,2,199
622,2,199
473,3,199
316,4,199
1416,1,199
637,4,199
26,4,199
643,3,199
319,2,199
654,3,199
320,3,199
29,5,199
478,4,199
322,2,199
1095,5,199
30,3,199
1420,1,199
1158,2,199
671,2,199
479,3,199
34,3,199
35,4,199
481,3,199
37,5,199
42,3,199
723,5,199
1160,3,199
43,3,199
1028,4,199
333,3,199
335,4,199
336,5,199
1098,4,199
46,5,199
60,5,199
343,4,199
62,4,199
63,4,199
346,3,199
66,2,199
976,1,199
725,2,199
68,5,199
1099,3,199
348,4,199
349,4,199
69,3,199
70,4,199
71,4,199
72,4,199
1104,3,199
73,5,199
74,2,199
353,4,199
75,4,199
76,4,199
1138,4,199
1106,3,199
82,5,199
355,5,199
1109,3,199
85,4,199
1110,5,199
269,5,199
1111,4,199
88,5,199
361,5,199
1166,3,199
994,3,199
977,4,199
1167,4,199
93,1,199
362,1,199
364,3,199
98,3,199
99,5,199
981,4,199
102,4,199
727,2,199
1007,2,199
365,3,199
984,3,199
728,5,199
104,5,199
106,2,199
366,4,199
108,2,199
987,4,199
234,2,199
367,3,199
988,3,199
110,3,199
730,1,199
1033,3,199
731,2,199
379,5,199
116,4,199
122,4,199
387,3,199
142,2,199
1037,4,199
838,5,199
148,3,199
393,4,199
150,2,199
395,3,199
157,3,199
397,4,199
165,4,199
166,3,199
167,4,199
399,4,199
172,2,199
732,4,199
400,4,199
179,5,199
1179,1,199
1116,2,199
402,4,199
404,3,199
405,5,199
185,5,199
1180,4,199
410,4,199
198,4,199
203,4,199
415,4,199
416,4,199
206,3,199
842,3,199
220,4,199
223,4,199
741,2,199
1043,3,199
437,4,199
440,4,199
1023,1,199
744,4,199
445,4,199
451,3,199
747,3,199
454,4,199
457,4,199
753,3,199
1126,2,199
232,5,199
757,3,199
870,4,199
758,1,199
1199,4,199
761,4,199
848,3,199
762,3,199
1200,1,199
856,3,199
766,4,199
1206,5,199
1147,4,199
1207,1,199
769,2,199
1210,3,199
1215,3,199
1148,4,199
1221,3,199
1130,4,199
777,3,199
886,3,199
782,3,199
888,2,199
1227,2,199
784,3,199
236,4,199
792,3,199
799,3,199
891,4,199
809,2,199
814,3,199
1253,4,199
1256,2,199
238,4,199
822,4,199
1272,5,199
904,3,199
1279,3,199
1058,3,199
1297,2,199
1,3,200
484,4,200
487,4,200
493,3,200
461,2,200
463,5,200
4,4,200
505,3,200
519,4,200
8,4,200
464,4,200
532,4,200
304,1,200
16,5,200
467,3,200
17,5,200
233,5,200
605,4,200
471,4,200
21,4,200
314,4,200
23,3,200
622,4,200
635,4,200
25,5,200
27,3,200
28,3,200
657,3,200
661,3,200
322,3,200
828,3,200
323,4,200
33,3,200
481,5,200
38,3,200
326,4,200
42,2,200
690,3,200
43,3,200
706,3,200
1098,4,200
1161,5,200
863,3,200
54,3,200
1135,3,200
58,5,200
61,4,200
864,4,200
725,4,200
69,5,200
70,5,200
71,4,200
74,5,200
75,4,200
76,3,200
78,4,200
355,4,200
356,4,200
1110,3,200
86,4,200
90,3,200
270,3,200
866,3,200
362,3,200
980,1,200
98,5,200
99,3,200
1031,3,200
102,4,200
984,3,200
728,4,200
1032,4,200
108,3,200
729,3,200
234,4,200
988,2,200
110,5,200
730,3,200
379,4,200
382,4,200
836,4,200
120,4,200
126,3,200
135,4,200
386,4,200
147,3,200
154,3,200
1000,4,200
163,4,200
1010,4,200
167,5,200
1001,5,200
1002,4,200
399,3,200
171,4,200
172,3,200
732,4,200
400,4,200
734,3,200
183,4,200
185,3,200
1180,5,200
190,4,200
191,4,200
192,4,200
193,5,200
196,4,200
206,4,200
277,4,200
208,3,200
209,4,200
418,5,200
422,4,200
423,5,200
218,3,200
1042,3,200
220,4,200
738,3,200
1015,4,200
229,4,200
230,2,200
867,4,200
429,4,200
430,3,200
740,4,200
741,4,200
434,4,200
743,4,200
1043,3,200
437,4,200
440,3,200
445,4,200
446,3,200
447,3,200
745,3,200
451,5,200
868,4,200
1146,4,200
1195,5,200
1125,5,200
752,3,200
458,4,200
753,4,200
1126,5,200
754,4,200
755,4,200
757,3,200
870,3,200
1199,4,200
759,3,200
848,3,200
764,4,200
852,4,200
765,4,200
766,4,200
767,5,200
768,4,200
769,5,200
1209,4,200
876,4,200
1210,4,200
771,4,200
772,5,200
235,5,200
773,4,200
878,4,200
879,3,200
775,4,200
883,5,200
1130,4,200
1222,4,200
1048,5,200
885,4,200
886,4,200
779,3,200
780,4,200
783,2,200
1227,3,200
784,4,200
1228,4,200
792,2,200
794,4,200
795,4,200
890,3,200
799,2,200
1131,3,200
1235,4,200
1237,3,200
801,4,200
893,4,200
803,5,200
807,5,200
895,5,200
810,4,200
1241,2,200
1242,4,200
1245,2,200
1246,3,200
1249,5,200
897,3,200
1254,4,200
817,4,200
818,3,200
1255,5,200
1256,5,200
237,3,200
1051,3,200
824,5,200
1053,4,200
900,5,200
1264,4,200
1267,1,200
1269,3,200
903,4,200
904,5,200
1276,4,200
905,4,200
1278,4,200
239,5,200
1055,4,200
1282,1,200
1284,4,200
1285,3,200
1,5,201
488,4,201
491,4,201
495,4,201
496,5,201
293,4,201
461,5,201
501,1,201
464,4,201
465,4,201
530,4,201
540,3,201
545,2,201
16,5,201
589,3,201
17,5,201
605,5,201
21,5,201
473,4,201
635,4,201
27,5,201
30,5,201
1420,4,201
671,5,201
479,5,201
34,3,201
35,5,201
481,5,201
326,3,201
41,5,201
43,4,201
863,4,201
832,3,201
66,5,201
67,4,201
69,5,201
70,5,201
71,5,201
74,5,201
75,4,201
82,5,201
356,4,201
86,5,201
90,5,201
866,5,201
93,2,201
99,4,201
1031,4,201
101,4,201
102,4,201
727,5,201
1009,5,201
108,2,201
988,5,201
109,2,201
996,4,201
1033,5,201
731,4,201
379,5,201
382,5,201
836,5,201
120,3,201
122,5,201
126,4,201
272,4,201
131,4,201
998,4,201
135,5,201
139,5,201
386,4,201
142,4,201
392,5,201
393,4,201
274,4,201
1000,3,201
172,3,201
174,3,201
400,5,201
1003,4,201
1179,4,201
181,5,201
735,3,201
402,5,201
183,4,201
185,5,201
188,4,201
1180,5,201
1,4,202
482,4,202
3,5,202
487,4,202
488,4,202
293,4,202
972,2,202
5,4,202
296,4,202
505,3,202
520,4,202
8,4,202
464,4,202
531,4,202
15,4,202
16,4,202
308,3,202
589,5,202
17,4,202
470,4,202
591,3,202
233,4,202
608,3,202
609,3,202
611,4,202
21,5,202
314,4,202
620,4,202
1410,3,202
622,3,202
1414,1,202
637,3,202
26,3,202
645,2,202
475,3,202
27,4,202
654,4,202
657,4,202
320,3,202
975,4,202
477,4,202
664,3,202
1095,5,202
323,4,202
479,5,202
33,4,202
34,3,202
35,5,202
324,4,202
36,4,202
37,4,202
1422,4,202
261,4,202
38,3,202
1425,2,202
1096,4,202
723,5,202
43,2,202
706,4,202
1028,4,202
334,5,202
336,5,202
1098,4,202
45,4,202
337,4,202
46,5,202
724,5,202
717,4,202
56,3,202
1135,4,202
345,4,202
63,5,202
64,5,202
65,3,202
346,4,202
833,5,202
66,4,202
725,3,202
67,5,202
68,5,202
1099,5,202
1006,4,202
348,4,202
349,4,202
350,4,202
69,5,202
70,4,202
71,5,202
351,4,202
1029,5,202
1103,5,202
352,4,202
72,4,202
73,4,202
1136,5,202
74,3,202
1163,4,202
76,4,202
77,4,202
78,4,202
1137,4,202
81,4,202
1164,3,202
1139,5,202
82,4,202
726,4,202
865,4,202
356,5,202
85,5,202
357,5,202
1110,5,202
86,4,202
269,5,202
87,4,202
1111,4,202
88,4,202
359,4,202
90,4,202
1113,4,202
270,5,202
361,4,202
866,5,202
1166,3,202
977,4,202
978,4,202
1167,5,202
1140,4,202
979,3,202
362,3,202
94,3,202
98,5,202
1031,3,202
102,4,202
727,5,202
982,3,202
103,5,202
728,4,202
104,4,202
106,3,202
1009,4,202
366,4,202
834,4,202
729,4,202
367,4,202
730,4,202
1033,4,202
116,4,202
1171,4,202
382,5,202
118,4,202
1034,4,202
836,3,202
121,4,202
122,4,202
998,4,202
134,4,202
135,3,202
136,3,202
386,3,202
387,5,202
1141,4,202
145,4,202
1037,4,202
273,4,202
147,4,202
155,4,202
1174,3,202
1175,2,202
156,4,202
1177,4,202
999,3,202
397,4,202
160,3,202
164,3,202
165,4,202
167,4,202
172,4,202
173,4,202
174,4,202
401,4,202
181,4,202
182,5,202
402,5,202
183,4,202
185,4,202
186,5,202
188,3,202
1180,4,202
408,4,202
189,4,202
190,3,202
191,5,202
192,4,202
1181,4,202
193,5,202
194,3,202
196,3,202
197,4,202
198,5,202
1118,4,202
1142,4,202
412,5,202
203,4,202
1120,4,202
204,4,202
206,4,202
417,4,202
418,4,202
420,4,202
214,1,202
215,3,202
217,4,202
424,5,202
219,4,202
426,3,202
222,3,202
1004,4,202
1145,4,202
225,3,202
227,4,202
229,5,202
232,4,202
260,3,203
8,5,203
17,5,203
233,4,203
19,1,203
20,4,203
619,2,203
1414,3,203
660,2,203
33,5,203
727,5,203
1034,3,203
998,3,203
134,3,203
167,2,203
190,3,203
195,3,203
418,3,203
220,5,203
223,2,203
1043,4,203
745,4,203
752,4,203
458,3,203
754,5,203
1199,5,203
765,5,203
775,5,203
886,4,203
780,3,203
784,5,203
824,3,203
903,5,203
1054,4,203
1055,3,203
1061,4,203
1070,4,203
1343,5,203
4,5,204
589,4,204
17,4,204
29,4,204
35,4,204
687,2,204
1028,4,204
62,4,204
63,4,204
64,4,204
68,5,204
72,4,204
73,4,204
79,5,204
1032,5,204
148,5,204
167,4,204
185,4,204
193,5,204
1187,4,204
278,5,204
445,4,204
745,4,204
1125,5,204
752,3,204
1126,4,204
754,4,204
756,4,204
1206,4,204
1215,4,204
235,4,204
1218,5,204
1130,4,204
891,4,204
807,4,204
1240,4,204
810,4,204
1251,5,204
1133,3,204
1052,5,204
823,3,204
1270,3,204
239,4,204
914,3,204
241,5,204
916,4,204
1061,4,204
1063,4,204
1312,4,204
1153,4,204
1323,2,204
941,2,204
1330,4,204
944,1,204
251,5,204
16,4,205
21,4,205
336,2,205
863,3,205
79,3,205
199,4,205
458,4,205
764,3,205
235,4,205
775,4,205
780,4,205
241,4,205
918,4,205
1313,4,205
935,4,205
1334,4,205
947,4,205
951,3,205
252,4,205
1,5,206
485,4,206
492,5,206
496,5,206
293,3,206
462,5,206
296,5,206
505,4,206
516,3,206
524,4,206
525,4,206
37,5,206
38,3,206
39,5,206
688,3,206
41,3,206
42,3,206
43,3,206
693,4,206
328,5,206
702,5,206
61,3,206
1166,4,206
517,3,207
677,1,207
1428,1,207
359,3,207
1030,4,207
143,3,207
148,3,207
1116,3,207
185,5,207
192,4,207
196,4,207
1143,3,207
227,3,207
487,2,208
8,4,208
473,2,208
26,3,208
479,4,208
41,3,208
74,4,208
728,3,208
837,4,208
122,5,208
127,4,208
1037,2,208
150,4,208
157,3,208
167,5,208
1002,4,208
171,3,208
172,4,208
402,4,208
188,4,208
233,5,209
21,4,209
35,4,209
71,5,209
90,5,209
234,4,209
988,3,209
122,4,209
167,5,209
172,2,209
402,4,209
185,4,209
193,4,209
220,4,209
1022,5,209
754,5,209
765,5,209
775,5,209
1279,4,209
1286,5,209
1058,4,209
241,5,209
916,4,209
242,2,209
243,4,209
245,5,209
945,4,209
951,4,209
1081,3,209
1396,4,209
465,3,210
16,5,210
17,0,210
635,1,210
648,3,210
479,4,210
69,5,210
71,3,210
74,5,210
86,4,210
1166,4,210
1031,5,210
727,4,210
836,4,210
134,2,210
167,5,210
172,5,210
181,4,210
204,4,210
745,4,210
747,4,210
458,4,210
754,4,210
755,4,210
757,4,210
758,5,210
764,4,210
1205,4,210
765,4,210
769,4,210
771,4,210
773,4,210
775,4,210
783,4,210
790,1,210
809,5,210
1240,4,210
1242,4,210
1052,4,210
825,4,210
1053,4,210
1054,2,210
239,4,210
1055,4,210
1056,5,210
1152,4,210
918,4,210
1061,4,210
1062,3,210
927,5,210
1313,4,210
1134,4,210
932,4,210
1328,4,210
1067,4,210
947,3,210
1070,3,210
1341,4,210
